404,2015/12/25,18,17,41.218,-0.099974,-0.010234898
405,2015/12/25,18,17,41.252,0.013925,-0.003933293
406,2015/12/25,18,17,41.285,0.01,-0.007030955
407,2015/12/25,18,17,41.317,0.0063,-0.015361045
408,2015/12/25,18,17,41.352,0.010086,-0.00753379
409,2015/12/25,18,17,41.384,0.0119,-0.001934532
410,2015/12/25,18,17,41.418,0.01631,-0.017136828
411,2015/12/25,18,17,41.452,0.01286,-0.011430618
412,2015/12/25,18,17,41.484,0.008306,-0.010680727
413,2015/12/25,18,17,41.518,0.017586,-0.013047568
414,2015/12/25,18,17,41.552,0.009841,-0.008093705
415,2015/12/25,18,17,41.585,0.014338,-0.000239062
416,2015/12/25,18,17,41.618,0.017672,-0.019595409
417,2015/12/25,18,17,41.653,0.012385,0.002165869
418,2015/12/25,18,17,41.685,0.016986,-0.000877
419,2015/12/25,18,17,41.718,0.015235,-0.011314506
420,2015/12/25,18,17,41.751,0.014419,-0.013401723
421,2015/12/25,18,17,41.784,0.008632,-0.013154788
422,2015/12/25,18,17,41.816,0.017293,-0.010408136
423,2015/12/25,18,17,41.85,0.02439,-0.014881503
424,2015/12/25,18,17,41.883,0.015638,-0.002887076
425,2015/12/25,18,17,41.917,0.023728,-0.01195534
426,2015/12/25,18,17,41.95,0.01571,-0.007261822
427,2015/12/25,18,17,41.983,0.011545,-0.006075594
428,2015/12/25,18,17,42.016,0.014419,-0.007840771
429,2015/12/25,18,17,42.05,0.018781,-0.017861119
430,2015/12/25,18,17,42.083,0.010811,-0.013599927
431,2015/12/25,18,17,42.116,0.025863,-0.009997047
432,2015/12/25,18,17,42.15,0.023099,-0.011219758
433,2015/12/25,18,17,42.183,0.011367,-0.007731395
434,2015/12/25,18,17,42.216,0.014496,-0.01093266
435,2015/12/25,18,17,42.25,0.017217,-0.011808928
436,2015/12/25,18,17,42.283,0.02463,-0.005917754
437,2015/12/25,18,17,42.316,0.020024,-0.010070576
438,2015/12/25,18,17,42.35,0.014553,-0.011827847
439,2015/12/25,18,17,42.383,0.026103,-0.004849919
440,2015/12/25,18,17,42.417,0.022629,-0.009618074
441,2015/12/25,18,17,42.45,0.017034,-0.003551787
442,2015/12/25,18,17,42.483,0.008095,-0.009111443
443,2015/12/25,18,17,42.517,0.014064,-0.013961132
444,2015/12/25,18,17,42.549,0.009664,-0.014126492
445,2015/12/25,18,17,42.584,0.0169,-0.016731978
446,2015/12/25,18,17,42.616,0.024414,-0.00598573
447,2015/12/25,18,17,42.65,0.018594,-0.010025514
448,2015/12/25,18,17,42.684,0.017615,-0.006177228
449,2015/12/25,18,17,42.716,0.01225,-0.006648776
450,2015/12/25,18,17,42.75,0.019745,-0.006109852
451,2015/12/25,18,17,42.782,0.022826,-0.018252306
452,2015/12/25,18,17,42.818,0.018234,-0.011685808
453,2015/12/25,18,17,42.85,0.022787,-0.006220081
454,2015/12/25,18,17,42.883,0.024899,-0.006173911
455,2015/12/25,18,17,42.916,0.025057,-0.011982196
456,2015/12/25,18,17,42.95,0.023704,-0.01231772
457,2015/12/25,18,17,42.983,0.012409,-0.006254979
458,2015/12/25,18,17,43.016,0.028886,-0.008506356
459,2015/12/25,18,17,43.049,0.035273,-0.011281384
460,2015/12/25,18,17,43.083,0.028675,-0.011896475
461,2015/12/25,18,17,43.116,0.018378,-0.015607879
462,2015/12/25,18,17,43.149,0.015883,-0.007032864
463,2015/12/25,18,17,43.183,0.016972,-0.011525274
464,2015/12/25,18,17,43.216,0.010998,-0.010490962
465,2015/12/25,18,17,43.25,0.022984,-0.006149228
466,2015/12/25,18,17,43.283,0.025153,-0.012193344
467,2015/12/25,18,17,43.316,0.020532,-0.008479442
468,2015/12/25,18,17,43.35,0.008839,-0.006576112
469,2015/12/25,18,17,43.382,0.017864,-0.010601044
470,2015/12/25,18,17,43.417,0.014342,-0.006435401
